,filename,folder,typeset,scene,objectIsPart,objectPresence,_seg.png,_parts_1.png,_parts_2.png,_parts_3.png
15930,['ADE_train_00015931.jpg'],['ADE20K_2016_07_26/images/training/r/roof'],1,['roof'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15931,['ADE_train_00015932.jpg'],['ADE20K_2016_07_26/images/training/r/roof'],1,['roof'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15932,['ADE_train_00015933.jpg'],['ADE20K_2016_07_26/images/training/r/roof'],1,['roof'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15933,['ADE_train_00015934.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15934,['ADE_train_00015935.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15935,['ADE_train_00015936.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15936,['ADE_train_00015937.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15937,['ADE_train_00015938.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15938,['ADE_train_00015939.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15939,['ADE_train_00015940.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15940,['ADE_train_00015941.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15941,['ADE_train_00015942.jpg'],['ADE20K_2016_07_26/images/training/r/roof_garden'],1,['roof_garden'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15942,['ADE_train_00015943.jpg'],['ADE20K_2016_07_26/images/training/r/root_cellar'],1,['root_cellar'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15943,['ADE_train_00015944.jpg'],['ADE20K_2016_07_26/images/training/r/root_cellar'],1,['root_cellar'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15944,['ADE_train_00015945.jpg'],['ADE20K_2016_07_26/images/training/r/root_cellar'],1,['root_cellar'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15945,['ADE_train_00015946.jpg'],['ADE20K_2016_07_26/images/training/r/root_cellar'],1,['root_cellar'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15946,['ADE_train_00015947.jpg'],['ADE20K_2016_07_26/images/training/r/root_cellar'],1,['root_cellar'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15947,['ADE_train_00015948.jpg'],['ADE20K_2016_07_26/images/training/r/root_cellar'],1,['root_cellar'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15948,['ADE_train_00015949.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15949,['ADE_train_00015950.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15950,['ADE_train_00015951.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15951,['ADE_train_00015952.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15952,['ADE_train_00015953.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15953,['ADE_train_00015954.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15954,['ADE_train_00015955.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15955,['ADE_train_00015956.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15956,['ADE_train_00015957.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15957,['ADE_train_00015958.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15958,['ADE_train_00015959.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15959,['ADE_train_00015960.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15960,['ADE_train_00015961.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15961,['ADE_train_00015962.jpg'],['ADE20K_2016_07_26/images/training/r/rope_bridge'],1,['rope_bridge'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15962,['ADE_train_00015963.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
15963,['ADE_train_00015964.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15964,['ADE_train_00015965.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15965,['ADE_train_00015966.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15966,['ADE_train_00015967.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15967,['ADE_train_00015968.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15968,['ADE_train_00015969.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15969,['ADE_train_00015970.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
15970,['ADE_train_00015971.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15971,['ADE_train_00015972.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
15972,['ADE_train_00015973.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15973,['ADE_train_00015974.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15974,['ADE_train_00015975.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15975,['ADE_train_00015976.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15976,['ADE_train_00015977.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15977,['ADE_train_00015978.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15978,['ADE_train_00015979.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15979,['ADE_train_00015980.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15980,['ADE_train_00015981.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15981,['ADE_train_00015982.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15982,['ADE_train_00015983.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15983,['ADE_train_00015984.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15984,['ADE_train_00015985.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15985,['ADE_train_00015986.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15986,['ADE_train_00015987.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
15987,['ADE_train_00015988.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15988,['ADE_train_00015989.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15989,['ADE_train_00015990.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15990,['ADE_train_00015991.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15991,['ADE_train_00015992.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15992,['ADE_train_00015993.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15993,['ADE_train_00015994.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15994,['ADE_train_00015995.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15995,['ADE_train_00015996.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15996,['ADE_train_00015997.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15997,['ADE_train_00015998.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
15998,['ADE_train_00015999.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
15999,['ADE_train_00016000.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16000,['ADE_train_00016001.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16001,['ADE_train_00016002.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16002,['ADE_train_00016003.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16003,['ADE_train_00016004.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16004,['ADE_train_00016005.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
16005,['ADE_train_00016006.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
16006,['ADE_train_00016007.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16007,['ADE_train_00016008.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16008,['ADE_train_00016009.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16009,['ADE_train_00016010.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16010,['ADE_train_00016011.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16011,['ADE_train_00016012.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16012,['ADE_train_00016013.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16013,['ADE_train_00016014.jpg'],['ADE20K_2016_07_26/images/training/r/roundabout'],1,['roundabout'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
16014,['ADE_train_00016015.jpg'],['ADE20K_2016_07_26/images/training/r/roundhouse'],1,['roundhouse'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16015,['ADE_train_00016016.jpg'],['ADE20K_2016_07_26/images/training/r/roundhouse'],1,['roundhouse'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16016,['ADE_train_00016017.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16017,['ADE_train_00016018.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16018,['ADE_train_00016019.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16019,['ADE_train_00016020.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16020,['ADE_train_00016021.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16021,['ADE_train_00016022.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16022,['ADE_train_00016023.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16023,['ADE_train_00016024.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16024,['ADE_train_00016025.jpg'],['ADE20K_2016_07_26/images/training/r/rubble'],1,['rubble'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16025,['ADE_train_00016026.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16026,['ADE_train_00016027.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16027,['ADE_train_00016028.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16028,['ADE_train_00016029.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16029,['ADE_train_00016030.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16030,['ADE_train_00016031.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16031,['ADE_train_00016032.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16032,['ADE_train_00016033.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16033,['ADE_train_00016034.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16034,['ADE_train_00016035.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16035,['ADE_train_00016036.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16036,['ADE_train_00016037.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16037,['ADE_train_00016038.jpg'],['ADE20K_2016_07_26/images/training/r/ruin'],1,['ruin'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16038,['ADE_train_00016039.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
16039,['ADE_train_00016040.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
16040,['ADE_train_00016041.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16041,['ADE_train_00016042.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16042,['ADE_train_00016043.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16043,['ADE_train_00016044.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16044,['ADE_train_00016045.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
16045,['ADE_train_00016046.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
16046,['ADE_train_00016047.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16047,['ADE_train_00016048.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16048,['ADE_train_00016049.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16049,['ADE_train_00016050.jpg'],['ADE20K_2016_07_26/images/training/r/runway'],1,['runway'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16050,['ADE_train_00016051.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16051,['ADE_train_00016052.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16052,['ADE_train_00016053.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16053,['ADE_train_00016054.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16054,['ADE_train_00016055.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16055,['ADE_train_00016056.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16056,['ADE_train_00016057.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16057,['ADE_train_00016058.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16058,['ADE_train_00016059.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16059,['ADE_train_00016060.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16060,['ADE_train_00016061.jpg'],['ADE20K_2016_07_26/images/training/s/sacristy'],1,['sacristy'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16061,['ADE_train_00016062.jpg'],['ADE20K_2016_07_26/images/training/s/salt_plain'],1,['salt_plain'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16062,['ADE_train_00016063.jpg'],['ADE20K_2016_07_26/images/training/s/salt_plain'],1,['salt_plain'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
16063,['ADE_train_00016064.jpg'],['ADE20K_2016_07_26/images/training/s/salt_plain'],1,['salt_plain'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
